PeriodEnd,PeriodStart,Period,Dhi,Dni,Ebh,Ghi
2011-09-12T21:00:00Z,2011-09-12T20:00:00Z,PT60M,0,0,0,0
2011-09-12T22:00:00Z,2011-09-12T21:00:00Z,PT60M,0,0,0,0
2011-09-12T23:00:00Z,2011-09-12T22:00:00Z,PT60M,0,0,0,0
2011-09-13T00:00:00Z,2011-09-12T23:00:00Z,PT60M,0,0,0,0
2011-09-13T01:00:00Z,2011-09-13T00:00:00Z,PT60M,0,0,0,0
2011-09-13T02:00:00Z,2011-09-13T01:00:00Z,PT60M,0,0,0,0
2011-09-13T03:00:00Z,2011-09-13T02:00:00Z,PT60M,0,0,0,0
2011-09-13T04:00:00Z,2011-09-13T03:00:00Z,PT60M,0,0,0,0
2011-09-13T05:00:00Z,2011-09-13T04:00:00Z,PT60M,0,0,0,0
2011-09-13T06:00:00Z,2011-09-13T05:00:00Z,PT60M,6,12,1,7
2011-09-13T07:00:00Z,2011-09-13T06:00:00Z,PT60M,50,215,38,88
2011-09-13T08:00:00Z,2011-09-13T07:00:00Z,PT60M,147,71,26,173
2011-09-13T09:00:00Z,2011-09-13T08:00:00Z,PT60M,70,761,339,410
2011-09-13T10:00:00Z,2011-09-13T09:00:00Z,PT60M,78,821,457,535
2011-09-13T11:00:00Z,2011-09-13T10:00:00Z,PT60M,208,536,339,548
2011-09-13T12:00:00Z,2011-09-13T11:00:00Z,PT60M,298,32,21,319
2011-09-13T13:00:00Z,2011-09-13T12:00:00Z,PT60M,181,5,3,184
2011-09-13T14:00:00Z,2011-09-13T13:00:00Z,PT60M,184,27,17,201
2011-09-13T15:00:00Z,2011-09-13T14:00:00Z,PT60M,118,468,251,368
2011-09-13T16:00:00Z,2011-09-13T15:00:00Z,PT60M,160,302,135,295
2011-09-13T17:00:00Z,2011-09-13T16:00:00Z,PT60M,73,488,133,206
2011-09-13T18:00:00Z,2011-09-13T17:00:00Z,PT60M,35,353,52,87
2011-09-13T19:00:00Z,2011-09-13T18:00:00Z,PT60M,2,12,1,3
2011-09-13T20:00:00Z,2011-09-13T19:00:00Z,PT60M,0,0,0,0
2011-09-13T21:00:00Z,2011-09-13T20:00:00Z,PT60M,0,0,0,0
2011-09-13T22:00:00Z,2011-09-13T21:00:00Z,PT60M,0,0,0,0
2011-09-13T23:00:00Z,2011-09-13T22:00:00Z,PT60M,0,0,0,0
2011-09-14T00:00:00Z,2011-09-13T23:00:00Z,PT60M,0,0,0,0
2011-09-14T01:00:00Z,2011-09-14T00:00:00Z,PT60M,0,0,0,0
2011-09-14T02:00:00Z,2011-09-14T01:00:00Z,PT60M,0,0,0,0
2011-09-14T03:00:00Z,2011-09-14T02:00:00Z,PT60M,0,0,0,0
2011-09-14T04:00:00Z,2011-09-14T03:00:00Z,PT60M,0,0,0,0
2011-09-14T05:00:00Z,2011-09-14T04:00:00Z,PT60M,0,0,0,0
2011-09-14T06:00:00Z,2011-09-14T05:00:00Z,PT60M,4,36,3,7
2011-09-14T07:00:00Z,2011-09-14T06:00:00Z,PT60M,36,436,70,106
2011-09-14T08:00:00Z,2011-09-14T07:00:00Z,PT60M,56,663,202,259
2011-09-14T09:00:00Z,2011-09-14T08:00:00Z,PT60M,69,769,339,408
2011-09-14T10:00:00Z,2011-09-14T09:00:00Z,PT60M,272,247,131,402
2011-09-14T11:00:00Z,2011-09-14T10:00:00Z,PT60M,294,322,203,497
2011-09-14T12:00:00Z,2011-09-14T11:00:00Z,PT60M,331,179,119,451
2011-09-14T13:00:00Z,2011-09-14T12:00:00Z,PT60M,346,232,154,500
2011-09-14T14:00:00Z,2011-09-14T13:00:00Z,PT60M,256,418,257,513
2011-09-14T15:00:00Z,2011-09-14T14:00:00Z,PT60M,77,816,438,515
2011-09-14T16:00:00Z,2011-09-14T15:00:00Z,PT60M,69,749,316,385
2011-09-14T17:00:00Z,2011-09-14T16:00:00Z,PT60M,56,624,176,233
2011-09-14T18:00:00Z,2011-09-14T17:00:00Z,PT60M,32,354,51,83
2011-09-14T19:00:00Z,2011-09-14T18:00:00Z,PT60M,2,10,1,3
2011-09-14T20:00:00Z,2011-09-14T19:00:00Z,PT60M,0,0,0,0
2011-09-14T21:00:00Z,2011-09-14T20:00:00Z,PT60M,0,0,0,0
2011-09-14T22:00:00Z,2011-09-14T21:00:00Z,PT60M,0,0,0,0
2011-09-14T23:00:00Z,2011-09-14T22:00:00Z,PT60M,0,0,0,0
2011-09-15T00:00:00Z,2011-09-14T23:00:00Z,PT60M,0,0,0,0
2011-09-15T01:00:00Z,2011-09-15T00:00:00Z,PT60M,0,0,0,0
2011-09-15T02:00:00Z,2011-09-15T01:00:00Z,PT60M,0,0,0,0
2011-09-15T03:00:00Z,2011-09-15T02:00:00Z,PT60M,0,0,0,0
2011-09-15T04:00:00Z,2011-09-15T03:00:00Z,PT60M,0,0,0,0
2011-09-15T05:00:00Z,2011-09-15T04:00:00Z,PT60M,0,0,0,0
2011-09-15T06:00:00Z,2011-09-15T05:00:00Z,PT60M,4,22,2,6
2011-09-15T07:00:00Z,2011-09-15T06:00:00Z,PT60M,39,364,58,97
2011-09-15T08:00:00Z,2011-09-15T07:00:00Z,PT60M,66,596,179,246
2011-09-15T09:00:00Z,2011-09-15T08:00:00Z,PT60M,83,708,310,393
2011-09-15T10:00:00Z,2011-09-15T09:00:00Z,PT60M,95,768,421,517
2011-09-15T11:00:00Z,2011-09-15T10:00:00Z,PT60M,104,800,501,604
2011-09-15T12:00:00Z,2011-09-15T11:00:00Z,PT60M,321,293,193,514
2011-09-15T13:00:00Z,2011-09-15T12:00:00Z,PT60M,231,491,326,557
2011-09-15T14:00:00Z,2011-09-15T13:00:00Z,PT60M,364,24,15,378
2011-09-15T15:00:00Z,2011-09-15T14:00:00Z,PT60M,284,154,82,365
2011-09-15T16:00:00Z,2011-09-15T15:00:00Z,PT60M,218,21,8,225
2011-09-15T17:00:00Z,2011-09-15T16:00:00Z,PT60M,100,362,97,197
2011-09-15T18:00:00Z,2011-09-15T17:00:00Z,PT60M,47,71,13,60
2011-09-15T19:00:00Z,2011-09-15T18:00:00Z,PT60M,1,0,0,1
2011-09-15T20:00:00Z,2011-09-15T19:00:00Z,PT60M,0,0,0,0
2011-09-15T21:00:00Z,2011-09-15T20:00:00Z,PT60M,0,0,0,0
2011-09-15T22:00:00Z,2011-09-15T21:00:00Z,PT60M,0,0,0,0
2011-09-15T23:00:00Z,2011-09-15T22:00:00Z,PT60M,0,0,0,0
2011-09-16T00:00:00Z,2011-09-15T23:00:00Z,PT60M,0,0,0,0
2011-09-16T01:00:00Z,2011-09-16T00:00:00Z,PT60M,0,0,0,0
2011-09-16T02:00:00Z,2011-09-16T01:00:00Z,PT60M,0,0,0,0
2011-09-16T03:00:00Z,2011-09-16T02:00:00Z,PT60M,0,0,0,0
2011-09-16T04:00:00Z,2011-09-16T03:00:00Z,PT60M,0,0,0,0
2011-09-16T05:00:00Z,2011-09-16T04:00:00Z,PT60M,0,0,0,0
2011-09-16T06:00:00Z,2011-09-16T05:00:00Z,PT60M,3,0,0,3
2011-09-16T07:00:00Z,2011-09-16T06:00:00Z,PT60M,49,22,4,53
2011-09-16T08:00:00Z,2011-09-16T07:00:00Z,PT60M,112,8,3,115
2011-09-16T09:00:00Z,2011-09-16T08:00:00Z,PT60M,239,71,31,269
2011-09-16T10:00:00Z,2011-09-16T09:00:00Z,PT60M,184,445,245,429
2011-09-16T11:00:00Z,2011-09-16T10:00:00Z,PT60M,145,691,428,573
2011-09-16T12:00:00Z,2011-09-16T11:00:00Z,PT60M,338,168,111,449
2011-09-16T13:00:00Z,2011-09-16T12:00:00Z,PT60M,292,153,99,390
2011-09-16T14:00:00Z,2011-09-16T13:00:00Z,PT60M,303,124,79,381
2011-09-16T15:00:00Z,2011-09-16T14:00:00Z,PT60M,200,409,207,407
2011-09-16T16:00:00Z,2011-09-16T15:00:00Z,PT60M,157,372,158,315
2011-09-16T17:00:00Z,2011-09-16T16:00:00Z,PT60M,104,264,77,182
2011-09-16T18:00:00Z,2011-09-16T17:00:00Z,PT60M,34,170,25,58
2011-09-16T19:00:00Z,2011-09-16T18:00:00Z,PT60M,1,0,0,1
2011-09-16T20:00:00Z,2011-09-16T19:00:00Z,PT60M,0,0,0,0
2011-09-16T21:00:00Z,2011-09-16T20:00:00Z,PT60M,0,0,0,0
2011-09-16T22:00:00Z,2011-09-16T21:00:00Z,PT60M,0,0,0,0
2011-09-16T23:00:00Z,2011-09-16T22:00:00Z,PT60M,0,0,0,0
2011-09-17T00:00:00Z,2011-09-16T23:00:00Z,PT60M,0,0,0,0
2011-09-17T01:00:00Z,2011-09-17T00:00:00Z,PT60M,0,0,0,0
2011-09-17T02:00:00Z,2011-09-17T01:00:00Z,PT60M,0,0,0,0
2011-09-17T03:00:00Z,2011-09-17T02:00:00Z,PT60M,0,0,0,0
2011-09-17T04:00:00Z,2011-09-17T03:00:00Z,PT60M,0,0,0,0
2011-09-17T05:00:00Z,2011-09-17T04:00:00Z,PT60M,0,0,0,0
2011-09-17T06:00:00Z,2011-09-17T05:00:00Z,PT60M,3,11,1,4
2011-09-17T07:00:00Z,2011-09-17T06:00:00Z,PT60M,42,108,14,57
2011-09-17T08:00:00Z,2011-09-17T07:00:00Z,PT60M,99,216,71,170
2011-09-17T09:00:00Z,2011-09-17T08:00:00Z,PT60M,189,224,91,280
2011-09-17T10:00:00Z,2011-09-17T09:00:00Z,PT60M,240,227,117,357
2011-09-17T11:00:00Z,2011-09-17T10:00:00Z,PT60M,365,29,18,383
2011-09-17T12:00:00Z,2011-09-17T11:00:00Z,PT60M,205,545,358,563
2011-09-17T13:00:00Z,2011-09-17T12:00:00Z,PT60M,288,360,234,522
2011-09-17T14:00:00Z,2011-09-17T13:00:00Z,PT60M,251,85,53,303
2011-09-17T15:00:00Z,2011-09-17T14:00:00Z,PT60M,81,0,0,81
2011-09-17T16:00:00Z,2011-09-17T15:00:00Z,PT60M,140,56,19,159
2011-09-17T17:00:00Z,2011-09-17T16:00:00Z,PT60M,77,96,32,109
2011-09-17T18:00:00Z,2011-09-17T17:00:00Z,PT60M,35,25,3,37
2011-09-17T19:00:00Z,2011-09-17T18:00:00Z,PT60M,1,1,0,1
2011-09-17T20:00:00Z,2011-09-17T19:00:00Z,PT60M,0,0,0,0
2011-09-17T21:00:00Z,2011-09-17T20:00:00Z,PT60M,0,0,0,0
2011-09-17T22:00:00Z,2011-09-17T21:00:00Z,PT60M,0,0,0,0
2011-09-17T23:00:00Z,2011-09-17T22:00:00Z,PT60M,0,0,0,0
2011-09-18T00:00:00Z,2011-09-17T23:00:00Z,PT60M,0,0,0,0
2011-09-18T01:00:00Z,2011-09-18T00:00:00Z,PT60M,0,0,0,0
2011-09-18T02:00:00Z,2011-09-18T01:00:00Z,PT60M,0,0,0,0
2011-09-18T03:00:00Z,2011-09-18T02:00:00Z,PT60M,0,0,0,0
2011-09-18T04:00:00Z,2011-09-18T03:00:00Z,PT60M,0,0,0,0
2011-09-18T05:00:00Z,2011-09-18T04:00:00Z,PT60M,0,0,0,0
2011-09-18T06:00:00Z,2011-09-18T05:00:00Z,PT60M,3,15,1,4
2011-09-18T07:00:00Z,2011-09-18T06:00:00Z,PT60M,45,253,36,82
2011-09-18T08:00:00Z,2011-09-18T07:00:00Z,PT60M,104,29,6,110
2011-09-18T09:00:00Z,2011-09-18T08:00:00Z,PT60M,160,86,41,201
2011-09-18T10:00:00Z,2011-09-18T09:00:00Z,PT60M,145,622,327,472
2011-09-18T11:00:00Z,2011-09-18T10:00:00Z,PT60M,289,25,15,304
2011-09-18T12:00:00Z,2011-09-18T11:00:00Z,PT60M,378,57,37,415
2011-09-18T13:00:00Z,2011-09-18T12:00:00Z,PT60M,299,324,210,509
2011-09-18T14:00:00Z,2011-09-18T13:00:00Z,PT60M,269,1,1,269
2011-09-18T15:00:00Z,2011-09-18T14:00:00Z,PT60M,277,93,47,324
2011-09-18T16:00:00Z,2011-09-18T15:00:00Z,PT60M,181,0,0,181
2011-09-18T17:00:00Z,2011-09-18T16:00:00Z,PT60M,112,0,0,112
2011-09-18T18:00:00Z,2011-09-18T17:00:00Z,PT60M,31,68,6,37
2011-09-18T19:00:00Z,2011-09-18T18:00:00Z,PT60M,0,1,0,1
2011-09-18T20:00:00Z,2011-09-18T19:00:00Z,PT60M,0,0,0,0
2011-09-18T21:00:00Z,2011-09-18T20:00:00Z,PT60M,0,0,0,0
2011-09-18T22:00:00Z,2011-09-18T21:00:00Z,PT60M,0,0,0,0
2011-09-18T23:00:00Z,2011-09-18T22:00:00Z,PT60M,0,0,0,0
2011-09-19T00:00:00Z,2011-09-18T23:00:00Z,PT60M,0,0,0,0
2011-09-19T01:00:00Z,2011-09-19T00:00:00Z,PT60M,0,0,0,0
2011-09-19T02:00:00Z,2011-09-19T01:00:00Z,PT60M,0,0,0,0
2011-09-19T03:00:00Z,2011-09-19T02:00:00Z,PT60M,0,0,0,0
2011-09-19T04:00:00Z,2011-09-19T03:00:00Z,PT60M,0,0,0,0
2011-09-19T05:00:00Z,2011-09-19T04:00:00Z,PT60M,0,0,0,0
2011-09-19T06:00:00Z,2011-09-19T05:00:00Z,PT60M,1,0,0,1
2011-09-19T07:00:00Z,2011-09-19T06:00:00Z,PT60M,41,173,29,71
2011-09-19T08:00:00Z,2011-09-19T07:00:00Z,PT60M,128,197,59,188
2011-09-19T09:00:00Z,2011-09-19T08:00:00Z,PT60M,117,546,222,339
2011-09-19T10:00:00Z,2011-09-19T09:00:00Z,PT60M,218,244,125,344
2011-09-19T11:00:00Z,2011-09-19T10:00:00Z,PT60M,174,598,364,538
2011-09-19T12:00:00Z,2011-09-19T11:00:00Z,PT60M,363,129,83,446
2011-09-19T13:00:00Z,2011-09-19T12:00:00Z,PT60M,325,145,92,418
2011-09-19T14:00:00Z,2011-09-19T13:00:00Z,PT60M,174,554,331,506
2011-09-19T15:00:00Z,2011-09-19T14:00:00Z,PT60M,229,1,1,230
2011-09-19T16:00:00Z,2011-09-19T15:00:00Z,PT60M,188,48,18,207
2011-09-19T17:00:00Z,2011-09-19T16:00:00Z,PT60M,93,8,1,94
2011-09-19T18:00:00Z,2011-09-19T17:00:00Z,PT60M,36,70,7,44
2011-09-19T19:00:00Z,2011-09-19T18:00:00Z,PT60M,0,0,0,0
2011-09-19T20:00:00Z,2011-09-19T19:00:00Z,PT60M,0,0,0,0
2011-09-19T21:00:00Z,2011-09-19T20:00:00Z,PT60M,0,0,0,0
2011-09-19T22:00:00Z,2011-09-19T21:00:00Z,PT60M,0,0,0,0
2011-09-19T23:00:00Z,2011-09-19T22:00:00Z,PT60M,0,0,0,0
2011-09-20T00:00:00Z,2011-09-19T23:00:00Z,PT60M,0,0,0,0
2011-09-20T01:00:00Z,2011-09-20T00:00:00Z,PT60M,0,0,0,0
2011-09-20T02:00:00Z,2011-09-20T01:00:00Z,PT60M,0,0,0,0
2011-09-20T03:00:00Z,2011-09-20T02:00:00Z,PT60M,0,0,0,0
2011-09-20T04:00:00Z,2011-09-20T03:00:00Z,PT60M,0,0,0,0
2011-09-20T05:00:00Z,2011-09-20T04:00:00Z,PT60M,0,0,0,0
2011-09-20T06:00:00Z,2011-09-20T05:00:00Z,PT60M,2,8,1,3
2011-09-20T07:00:00Z,2011-09-20T06:00:00Z,PT60M,43,78,7,49
2011-09-20T08:00:00Z,2011-09-20T07:00:00Z,PT60M,93,0,0,93
2011-09-20T09:00:00Z,2011-09-20T08:00:00Z,PT60M,91,0,0,91
2011-09-20T10:00:00Z,2011-09-20T09:00:00Z,PT60M,128,0,0,128
2011-09-20T11:00:00Z,2011-09-20T10:00:00Z,PT60M,224,0,0,224
2011-09-20T12:00:00Z,2011-09-20T11:00:00Z,PT60M,279,0,0,279
2011-09-20T13:00:00Z,2011-09-20T12:00:00Z,PT60M,126,0,0,126
2011-09-20T14:00:00Z,2011-09-20T13:00:00Z,PT60M,175,0,0,175
2011-09-20T15:00:00Z,2011-09-20T14:00:00Z,PT60M,131,0,0,131
2011-09-20T16:00:00Z,2011-09-20T15:00:00Z,PT60M,104,0,0,104
2011-09-20T17:00:00Z,2011-09-20T16:00:00Z,PT60M,93,0,0,93
2011-09-20T18:00:00Z,2011-09-20T17:00:00Z,PT60M,27,65,8,34
2011-09-20T19:00:00Z,2011-09-20T18:00:00Z,PT60M,0,0,0,0
2011-09-20T20:00:00Z,2011-09-20T19:00:00Z,PT60M,0,0,0,0
2011-09-20T21:00:00Z,2011-09-20T20:00:00Z,PT60M,0,0,0,0
